status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,category
1775879475969766_2496301910594182,"Não perca, hoje! Aulas com Christian Grey ensinando todas as técnicas de submission.

Acreditou? Brincadeirinha!

É só o @fernandesmanoel que ta chamando você pro treino de submission (defesa pessoal) de hoje. Você não pode perder, vem!",Timeline Photos,photo,https://www.facebook.com/bonyfitacademia/photos/a.1919019468322432.1073741828.1775879475969766/2496301910594182/?type=3,2018-02-08 14:49:57,18,1,0,13,0,0,5,0,0,0,2
501573163236918_1804764319584456,"Pensa num trem doido que é gostoso,
Hoje não tem choro nem migué...
#Simbora #NestaSexta #VemProSimbora","Pensa num trem doido que é gostoso, Hoje não tem choro nem migué... #Simbora #NestaSexta #VemProSimbora",video,https://www.facebook.com/simboraentretenimemto/videos/1804764319584456/,2018-04-05 18:20:25,222,8,8,216,5,0,1,0,0,0,N/A
1498258680490044_1958526361129938,"A comida e a cortesia da roça...
Jeitinho mineiro de ficar feliz em te fazer sentir bem.
Vamos almoçar? 😋😋",Photos from Varanda mineira's post,photo,https://www.facebook.com/varandacmineira/photos/a.1516256468690265.1073741829.1498258680490044/1958525011130073/?type=3,2018-03-14 09:46:25,103,0,0,102,1,0,0,0,0,0,N/A
1775879475969766_2560839634140409,A semana está só começando então vem pra cá e fique cada vez mais perto de encontrar os resultados que você deseja!,,photo,https://www.facebook.com/bonyfitacademia/photos/a.1919019468322432.1073741828.1775879475969766/2560839360807103/?type=3,2018-05-14 06:11:00,51,1,0,47,1,3,0,0,0,0,N/A
501573163236918_1784380074956214,fotos :joel diniz,Simbora Entretenimentos 16-03-2018,photo,https://www.facebook.com/simboraentretenimemto/photos/a.1784380041622884.1073741958.501573163236918/1784380074956214/?type=3,2018-03-17 11:18:51,70,0,0,68,2,0,0,0,0,0,0
365838463497691_1681515281929996,"Todo dia tem promoção e hoje é a ""Sexta da carne"" e vc não pode perder 😍😍

Então vem pro seu cantinho mais gostoso e aconchegante pra se deliciar com nossos pratos, cerveja gelada, petiscos.. Num ambiente climatizado, àrea kids e tudo o que vc precisa pra fazer uma refeição maravilhosa ❤

São 3 deliciosas opções de guarnição e vc vai amar! 
Vem pra Estação Espetos!!

Av. Mendonça Furtado, canto com Silva Jardim.",,photo,https://www.facebook.com/estacaoEspetosOficial/photos/a.413084358773101.100695.365838463497691/1681515251929999/?type=3,2018-04-06 13:00:09,257,0,1,250,7,0,0,0,0,0,4
796162917178389_1475795412548466,"O cuidado de uma mãe acontece desde muito cedo.
A dieta muda, a rotina, as prioridades, o corpo muda.
E o amor...... aaaaa esse só cresce.
Amor sem limites, é amor de mãe.
Feliz dia das Mães.
.
.
#botosorveteria #diadasmaes #felizdiadasmaes #sorvete #icecream #gelato",Timeline Photos,photo,https://www.facebook.com/botosorveteria/photos/a.796492780478736.1073741827.796162917178389/1475795412548466/?type=3,2018-05-13 11:15:31,6,0,0,6,0,0,0,0,0,0,N/A
619960161514435_975527599291021,"""É a saudade, que bate machucando aqui no fundo do meu peito..."" 🍺🍻 Todas as quintas nos encontramos no famoso Pagodão da Toro Barbearia pra curtir muito pagode e breja gelada! Vem com a gente! #ToroBarbearia #Pagode #TodaQuinta",Timeline Photos,photo,https://www.facebook.com/eltorobarbearia/photos/a.623691021141349.1073741828.619960161514435/975527599291021/?type=3,2018-05-03 17:16:15,16,1,0,16,0,0,0,0,0,0,2
501573163236918_1829727257088162,NESTE SÁBADO...,Timeline Photos,photo,https://www.facebook.com/simboraentretenimemto/photos/a.501811346546433.1073741829.501573163236918/1829727257088162/?type=3,2018-04-30 13:21:25,11,0,0,11,0,0,0,0,0,0,N/A
1498258680490044_1968705173445390,Sábado de aleluia ... que tal experimentar a tradicional feijoada à moda mineira do Varanda mineira..... venha almoçar com a gente. ...,Photos from Varanda mineira's post,photo,https://www.facebook.com/varandacmineira/photos/a.1499251127057466.1073741828.1498258680490044/1968705086778732/?type=3,2018-03-31 06:29:40,254,0,4,245,7,2,0,0,0,0,2
371465839688951_978656622303200,"Um dia como esse merece um lugar a altura! #VemPraDaxa 
Já estamos preparando tudo pra tomar essa noite ainda mais especial. 😍
Todas as mamães ganharão uma lembrança da Daxa! 😋
.
☎ Delivery 3529-1919
📰 Solicite o cardápio
.
#AmoDaxa #Daxa #diadasmaes",Timeline Photos,photo,https://www.facebook.com/daxasantarem/photos/a.477972612371606.1073741828.371465839688951/978656622303200/?type=3,2018-05-13 16:44:48,3,0,0,3,0,0,0,0,0,0,N/A
365838463497691_1663518547063003,"Terça é mais um dia pra economizar e é dia de ESPETOS!! Sua melhor estação pra matar a fome tem hoje o espeto misto com 3 opções de guarnição à escolher, por apenas R$12,00 ou R$14,00 pra adicionar um copo de suco de 300ml. Vamos nessa então?!

Escolha seu espeto, sua guarnição e seu molho se delicie 😉

Pra almoço ou jantar, sua melhor pedida!! 😋😋

Av. Mendonça Furtado, canto com Silva Jardim
Informações e Delivery: 93 99197 6837

#VamosDeEspetos #VamosDeEconomia #DiaDeMisto #EconomiaÉAqui #SuaMelhorOpção #Vemmmm",,photo,https://www.facebook.com/estacaoEspetosOficial/photos/a.413084358773101.100695.365838463497691/1663518507063007/?type=3,2018-03-20 00:06:33,348,5,6,334,14,0,0,0,0,0,4
1775879475969766_2511593872398319,"Nosso lema é: foco, disciplina, perseverança, e o mais importante nunca desistir. Click @loiz_14 e do @im_lear #bonyfit #delongeamelhor #amelhordeitb #vemprabonyfit",Timeline Photos,photo,https://www.facebook.com/bonyfitacademia/photos/a.1919019468322432.1073741828.1775879475969766/2511593872398319/?type=3,2018-03-01 16:02:17,3,0,0,3,0,0,0,0,0,0,N/A
350885085102744_772659172925331,"Para sua festa ficar completa, monte seu kit de festa na Lou Doces, com docinhos, salgadinhos a pronta entrega. Você escolhe o recheio disponível do dia para rechear seus salgadinhos. Vem ser feliz aqui com as nossas delícias...😍😋🎉🌯🍛🍫🎂🍰",Timeline Photos,photo,https://www.facebook.com/loudocessantarem/photos/a.366945773496675.1073741829.350885085102744/772659172925331/?type=3,2018-03-21 15:41:28,7,0,0,7,0,0,0,0,0,0,2
1904417243113165_2175325119355708,"Secret Night 😎
Não tente desvendar esse segredo, apenas deixe-se levar pelas possibilidades! 🍸

Neste Sábado tem muito Eletro Funk 🎵 a partir das 23hrs na barbearia! Últimos ingressos antecipados disponíveis! ✌️Correee! 🏃

Av. Marechal Rondon esq. c/ Tv. Sete de Setembro",Instagram Photos,photo,https://www.facebook.com/barbeariamroliver/photos/a.2030088567212698.1073741830.1904417243113165/2175325119355708/?type=3,2018-03-08 14:50:14,2,0,1,1,0,1,0,0,0,0,N/A
341692959247521_1695694263847377,"➡➡➡Cardápio de Quinta⬅⬅⬅ 

🔵 Cozidão de Carne com Legumes 
🔵 Caldo de Galinha R$ 10, / R$ 12,
🔵 Canja
🔵 Caldo de Camarão com Tucupi e Jambu
🔵 Caldo de Caranguejo
🔵 Estrognoffe de Carne R$ 13,
🔵 Farofa de Piracuí com Banana 
End: Trav: Barjonas de Miranda, n° 441.
Vemm para a Estaçãooo 😍😍😍
Horário: 18hs as 23hs. Todas as noites.
❌Não fazemos entrega❌",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1695694247180712/?type=3,2018-05-03 12:44:22,6,0,0,6,0,0,0,0,0,0,2
341692959247521_1662013943882076,"Desejamos uma Sexta Feira Santa abençoada!

Retornaremos no sábado.",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1662013920548745/?type=3,2018-03-30 10:32:39,13,0,0,13,0,0,0,0,0,0,0
216753025121174_1478246755638455,Toda quinta é dia do Trio Paramar com sertanejo à moda da viola. Venha para o boteco que a sua diversão é garantida. #TrioParamar #ModaDeViola #BotecoDoSorriso #Botecar #BotecandoComOsAmigos #BotecoVIP,,photo,https://www.facebook.com/BotecodoSorriso/photos/a.301009630028846.67375.216753025121174/1478246702305127/?type=3,2018-02-15 10:14:52,207,1,6,205,1,1,0,0,0,0,2
501573163236918_1805672389493649,"A GANHADORA DA PROMO INSTA MOTEL A2 É @rafaelenandressa
INFORMAÇÕES VIA WHATSAPP 99238 1903",,status,,2018-04-06 14:50:26,8,1,0,7,1,0,0,0,0,0,3
619960161514435_977657959077985,"Se liga nessa promoção que preparamos pra vocês 💣💥 De segunda a quarta, corte + barba + lavagem por R$ 50,00 ✂💈 O que era bom ficou melhor ainda 🎖😉 #ToroBarbearia #Barbershop #Barbearia",Timeline Photos,photo,https://www.facebook.com/eltorobarbearia/photos/a.623691021141349.1073741828.619960161514435/977657959077985/?type=3,2018-05-07 16:56:45,7,0,0,7,0,0,0,0,0,0,4
1394523330773321_2484435948448715,"Venha curtir o melhor do sertanejo.

Uma agenda especial para os fãs de modão com tudo para se apaixonar.
Reúna os amigos e venha curtir no tradicional BAR&RESTAURANTE MASCOTE",,photo,https://www.facebook.com/restaurantemascote/photos/a.1641528079406177.1073741830.1394523330773321/2484435925115384/?type=3,2018-05-24 07:01:31,267,4,9,267,0,0,0,0,0,0,2
501573163236918_1757112554349633,#SEXTOU,,video,https://www.facebook.com/simboraentretenimemto/videos/1757112554349633/,2018-02-20 08:59:43,4,0,0,4,0,0,0,0,0,0,0
501573163236918_1805444759516412,"LISTA FEMININA VIP PARA 100 MULHERES COM ENTRADA LIVRE ATÉ MEIA NOITE E MAIS CAIPIRINHA LIBERADA ATÉ 1 HORA! CURTE, COMENTE, MARQUE SUAS AMIGAS E COMPARTILHE!",,photo,https://www.facebook.com/simboraentretenimemto/photos/a.501811346546433.1073741829.501573163236918/1805438112850410/?type=3,2018-04-06 10:32:00,221,84,38,206,11,3,0,1,0,0,N/A
341692959247521_1717717218311748,"➡➡➡Cardápio de Sábado⬅⬅⬅ 

🔵 Cozidão de Carne com Legumes
🔵 Caldo de Galinha R$ 10, / R$ 12,
🔵 Sopa de Feijão
🔵 Caldo de Bacalhau aos Queijos
🔵 Estrognoffe de Carne R$ 13,
🔵 Farofa de Piracuí com Banana 

End: Trav: Barjonas de Miranda, n° 441.
Vemm para a Estaçãooo 😍😍😍
Horário: 18hs as 23hs. Todas as noites.
❌Não fazemos entrega❌",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1717717194978417/?type=3,2018-05-26 12:03:14,117,0,0,116,1,0,0,0,0,0,2
341692959247521_1657076524375818,"➡➡➡Cardápio de Domingo⬅⬅⬅

🔵 Cozidão de Carne com Legumes 
🔵 Caldo de Galinha R$ 10, / R$ 12,
🔵 Caldo Nordestino
🔵 Caldo de Peixe com Camarão
🔵 Caldo de Galinha no Creme de Milho
🔵 Estrognoffe de Carne R$ 12,
🔵 Creme de Frango
🔵 Farofa de Piracuí R$ 6,
🔵 Salada de Frango R$ 10,
🔵 Salada de Atum R$ 12,
🔵 Crepioca de Frango c/ Salada R$ 10,
🔵 Crepioca de Pizza R$ 10,
🔵 Sanduiche Natural de Frango R$ 6,
🔵 Sanduiche Natural de Atum R$ 7,
🔵 Tapioquinha Recheada com Frango R$ 7,
🔵 Omelete Rech. c/ Frango e Salada R$ 12,
🔵 Detox 600ml R$ 6,

End: Trav: Barjonas de Miranda, n° 441.
Vemm para a Estaçãooo 😍😍😍
Horário: 18hs as 23hs. Todas as noites.
❌Não fazemos entrega❌",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1657076474375823/?type=3,2018-03-25 11:59:21,437,5,2,429,6,1,1,0,0,0,2
619960161514435_967272823449832,Quer estilo? Que tal meter um #freestyle com o Seu Sandro barber?! ✂💈#ToroBarbearia #Barbershop #Barbearia #Barber #TheBestBarber,Timeline Photos,photo,https://www.facebook.com/eltorobarbearia/photos/a.623691021141349.1073741828.619960161514435/967272823449832/?type=3,2018-04-17 17:23:47,53,0,0,47,1,5,0,0,0,0,N/A
350885085102744_794964417361473,"É HOJE 📣📣📣📣📣📣📣
Faça o dia das Mães ser especial❤. Venha para o Happy Hour da Lou Doces e traga sua mãe para apreciar uma boa música ao vivo e nossas delícias especiais para a pessoa mais importante sua vida❤❤. Anota aí na tua agenda. Será sexta feira, dia 11/05 a partir das 18h até as 21h. Vai ser um dia especial e você não pode ficar de fora. Vem ser feliz na Lou Doces..❤🌹🎂☕",Timeline Photos,photo,https://www.facebook.com/loudocessantarem/photos/a.366945773496675.1073741829.350885085102744/794964417361473/?type=3,2018-05-11 07:13:33,4,0,3,4,0,0,0,0,0,0,1
1775879475969766_2515906215300418,Extensora do @carllosgabriel_ bem executada até a última! #bonygold,Timeline Photos,photo,https://www.facebook.com/bonyfitacademia/photos/a.1919019468322432.1073741828.1775879475969766/2515906215300418/?type=3,2018-03-07 10:01:52,11,0,0,11,0,0,0,0,0,0,0
341692959247521_1733494910067312,"➡➡➡Cardápio de Segunda⬅⬅⬅ 

🔵 Cozidão de Carne com Legumes
🔵 Caldo de Galinha R$ 10, / R$ 12,
🔵 Caldo Nordestino
🔵 Canja
🔵 Caldo de Peixe com Camarão
🔵 Estrognoffe de Carne R$ 13,
🔵 Farofa de Piracuí com Banana 

End: Trav: Barjonas de Miranda, n° 441.
Vemm para a Estaçãooo 😍😍😍
Horário: 18hs as 23hs. Todas as noites.
❌Não fazemos entrega❌",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1733494873400649/?type=3,2018-06-11 12:56:01,1,0,0,1,0,0,0,0,0,0,2
341692959247521_1714934541923349,"Promoção de Quarta 💪 

🔵 Crepioca de Pizza + Suco de 500ml R$ 14,
🔵 Sanduiche Natural + Suco de 500ml R$ 10,

End:Trav: Barjonas de Miranda, n• 441, entre Mendonça Furtado e São Sebastião",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1714934495256687/?type=3,2018-05-23 11:37:30,2,0,0,2,0,0,0,0,0,0,4
341692959247521_1610990798984391,"➡➡➡Cardápio da Estação⬅⬅⬅

🔵 Estrognoffe de Carne R$ 13,
🔵 Farofa de Piracuí com Banana R$ 6,
🔵 Salada de Frango R$ 10,
🔵 Salada de Atum R$ 12,
🔵 Crepioca de Frango c/ Salada R$ 10,
🔵 Crepioca de Pizza R$ 10,
🔵 Sanduiche Natural de Frango R$ 6,
🔵 Sanduiche Natural de Atum R$ 7,
🔵 Tapioquinha Recheada com Frango R$ 7,
🔵 Omelete Rech. c/ Frango e Salada R$ 12,
🔵 Detox 600ml R$ 6,
🔵 Sanduba de Carne R$ 13,
🔵 Sanduba de Frango R$ 10,
🔵 Sanduba de Atum R$ 12,

End: Trav: Barjonas de Miranda, n° 441.
Vemm para a Estaçãooo 😍😍😍
Horário: 18hs as 23hs. Todas as noites.
❌Não fazemos entrega❌",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1610990762317728/?type=3,2018-02-09 10:26:45,3,0,0,3,0,0,0,0,0,0,2
341692959247521_1620131461403658,"➡➡➡Cardápio de Domingo⬅⬅⬅

🔵 Cozidão de Carne com Legumes 
🔵 Caldo de Galinha R$ 10, / R$ 12,
🔵 Caldo Nordestino
🔵 Caldo de Peixe com Camarão
🔵 Caldo de Caranguejo
🔵 Estrognoffe de Carne R$ 12,
🔵 Farofa de Piracuí R$ 6,
🔵 Salada de Frango R$ 10,
🔵 Salada de Atum R$ 12,
🔵 Crepioca de Frango c/ Salada R$ 10,
🔵 Crepioca de Pizza R$ 10,
🔵 Sanduiche Natural de Frango R$ 6,
🔵 Sanduiche Natural de Atum R$ 7,
🔵 Tapioquinha Recheada com Frango R$ 7,
🔵 Omelete Rech. c/ Frango e Salada R$ 12,
🔵 Detox 600ml R$ 6,

End: Trav: Barjonas de Miranda, n° 441.
Vemm para a Estaçãooo 😍😍😍
Horário: 18hs as 23hs. Todas as noites.
❌Não fazemos entrega❌",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1620131408070330/?type=3,2018-02-18 13:21:58,5,1,1,5,0,0,0,0,0,0,2
341692959247521_1614001805349957,"🌟🔷🌟 Promoção de Segunda 🌟🔷🌟

🔶Salada de Frango + Suco Detox ou Suco de Abacaxi ou Limonada por R$ 14,
🔶Sanduiche Natural de Frango + Suco Detox ou Suco de Abacaxi ou Limonada por RS 10,",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1614001788683292/?type=3,2018-02-12 13:50:41,4,0,0,4,0,0,0,0,0,0,4
341692959247521_1660184854064985,"Promoção de Quarta 💪

🔵 Crepioca de Pizza + Suco de 500ml R$ 14,
🔵 Sanduiche Natural + Suco de 500ml R$ 10,
🔵 Omelete Recheado com Frango + Suco de 500ml R$ 16,

End:Trav: Barjonas de Miranda, n• 441, entre Mendonça Furtado e São Sebastião.",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1660184824064988/?type=3,2018-03-28 13:44:42,13,0,0,12,0,0,1,0,0,0,4
350885085102744_776509649206950,"Hoje NÃO iremos Funcionar, mas estamos recebendo encomendas dos ovos de páscoa, somente até hoje. Já fez sua encomenda? Se não, corre, só restam poucas unidades. Vem pra Páscoa mais deliciosa, a Páscoa da Lou Doces.🐰
ENCOMENDAS LIMITADAS👯‍♂️👯‍♀️
📞 (93) 99163 9870 - 99121 4996",Timeline Photos,photo,https://www.facebook.com/loudocessantarem/photos/a.366945773496675.1073741829.350885085102744/776509649206950/?type=3,2018-03-30 12:40:04,2,0,1,2,0,0,0,0,0,0,N/A
501573163236918_1819152048145683,VÉSPERA DE FERIADO!,,photo,https://www.facebook.com/simboraentretenimemto/photos/a.501811346546433.1073741829.501573163236918/1819151961479025/?type=3,2018-04-19 20:19:02,9,0,2,9,0,0,0,0,0,0,0
1575770302673775_2024342671149867,"""Vou sair pra beber 
Hoje eu não tô legal 
Bateria acabando 
Adeus vida social
Se quiser me encontrar 

Tô no mesmo barzinho.."" ❤ Sempreee!! No Estação Show Bar, onde acontecem as melhores e mais animadas noites do mundo!! 

E pra embalar a noite, as feras no palco! LUKAS ALMEIDA e XOTE DO BOM na sexta feira mais top da cidade 😍😍
Vamos nessa?!
Lembrando: Torre por apenas R$15,00 e petiscos por R$10,00 até 22h.

#SábadoÉShow #LukasAlmeida #PromoNoHappy #XoteDoBom #AquiTudoÉPraVc #PqSomosVc #VemQueTem #FígadoDeAço #CoraçãoDePapel",,status,,2018-05-11 09:26:53,7,0,0,7,0,0,0,0,0,0,N/A
1775879475969766_2510741465816893,"Mais uma da nossa cliente BonyGold linda, @andressa_barrs #bonyfit #vemprabonyfit #bonygold",Timeline Photos,photo,https://www.facebook.com/bonyfitacademia/photos/a.1919019468322432.1073741828.1775879475969766/2510741465816893/?type=3,2018-02-28 13:01:47,9,0,0,8,1,0,0,0,0,0,0
216753025121174_1486904658105998,"Sexta-feira é dia de botecar e curtir uma boa música com a Banda Circuito de Bar a partir das 22h30, músicas super animadas no melhor boteco de Santarém.
#BandaCircuitoDeBar #MúsicasNacionais #MúsicasInternacionais #NãoCobramos10% #BotecoDoSorriso #Botecar #BotecandoComOsAmigos #BotecoVIP",,photo,https://www.facebook.com/BotecodoSorriso/photos/a.301009630028846.67375.216753025121174/1486904628106001/?type=3,2018-02-23 08:27:13,113,1,3,111,1,1,0,0,0,0,2
341692959247521_1613083175441820,"Crepioca Recheada com Requeijão Light e Frango Desfiado, acompanha uma salada e um molho, apenas R$ 10,
Vemm Experimentar 😋😋😋
➡End: Trav: Barjonas de Miranda, n° 441, entre mendonça furtado e sãp sebastião, descendo a Academia Bony Fit⬅",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1613083125441825/?type=3,2018-02-11 14:24:56,505,2,0,492,9,4,0,0,0,0,2
156461724431781_1642509029160369,"Vem ser Feliz no Melhor restaurante Oriental de Santarém!
☎️delivery:99141-4046/3522-4649☎️",Instagram Photos,photo,https://www.facebook.com/Hadouken.Sushi/photos/a.1361063677304907.1073741826.156461724431781/1642509029160369/?type=3,2018-03-25 18:06:22,1,0,0,1,0,0,0,0,0,0,N/A
350885085102744_743402979184284,"Sextaaaa❤! Nada melhor que aproveitar esse dia gostoso com as nossas delícias...! Vem ser feliz na Lou Doces Delicatessen. ❤🍫🍰🍓🎂🍮☕

📆Seg. a Sáb. das 16h às 20:30h
📞 (93) 99163 9870 - 99121 4996
📍Tv. Assis de Vasconcelos, 743 (entre Mendonça Furtado e Presidente Vargas)

#loudoces #delícia #gostosuras #morango #cafe #delicatessen #sonhodevalsa#paodebatata #queijocuia #loudoces #quiches",Timeline Photos,photo,https://www.facebook.com/loudocessantarem/photos/a.366945773496675.1073741829.350885085102744/743402979184284/?type=3,2018-01-19 10:24:29,3,0,1,2,1,0,0,0,0,0,N/A
216753025121174_1570550356408094,"Show com Gavião & Falcão e banda no sábado dia 12/05/18.
Álbum completo no www.tapajosparty.com.br",Photos from Boteco Do Sorriso's post,photo,https://www.facebook.com/BotecodoSorriso/photos/a.301009630028846.67375.216753025121174/1570548839741579/?type=3,2018-05-14 10:40:39,31,0,0,31,0,0,0,0,0,0,N/A
350885085102744_747034892154426,"Floresta Negra 😍🍒🍰🍫 Pão de ló fofinho, molhado com calda de cereja, chantilly com muita cereja e chocolate em pedaços! Deliciosa demais 😍🍒🍰🍫

#loudoces #delicias #florestanegra #cereja #chocolate #vemserfeliznaloudoces",Timeline Photos,photo,https://www.facebook.com/loudocessantarem/photos/a.366945773496675.1073741829.350885085102744/747034892154426/?type=3,2018-01-26 15:43:25,3,0,0,3,0,0,0,0,0,0,2
501573163236918_1823849084342646,fotos joel diniz,simbora entretenimentos 20-04-2018,photo,https://www.facebook.com/simboraentretenimemto/photos/a.1823847031009518.1073741961.501573163236918/1823847951009426/?type=3,2018-04-24 13:53:55,136,0,0,134,1,1,0,0,0,0,0
350885085102744_749028245288424,"Clientes queridos sendo felizes na @loudoces, se deliciando do nosso famoso chocolate quente cremoso com chantilly 😍. Obrigada @bandeirabentes pela preferência! ☕🍰🍩😍",Timeline Photos,photo,https://www.facebook.com/loudocessantarem/photos/a.366945773496675.1073741829.350885085102744/749028245288424/?type=3,2018-01-30 18:37:25,2,0,0,1,1,0,0,0,0,0,2
341692959247521_1652112874872183,"➡ Promoção de Terça⬅

🔵 Vatapá de Camarão + Suco de 300ml R$ 13,
🔵 Creme de Frango + Suco de 300ml R$ 13,
🔵 Farofa de Piracuí com Banana + Suco de 300 ml R$ 7,

➡End: Trav: Barjonas de Miranda, n° 441, entre mendonça furtado e sãp sebastião, descendo a Academia Bony Fit⬅",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1652112848205519/?type=3,2018-03-20 12:38:43,16,0,1,16,0,0,0,0,0,0,4
283184391814940_1299403946859641,"HOJE QUARTA-FEIRA - VÉSPERA DE FERIADO TEM CELEIRO BEER.

A NOITE DO FIESTA.

SORTEIO DE CARRO FIESTA CHEIO DE CERVEJA.

PARA COMANDAR A FESTA "" AMAURY SALLES, FORRÓ PRIME E GUI ESTOURADÃO.

MULHER ATÉ 00:00 NÃO PAGA INGRESSO.

ROLHA 20,00 A NOITE TODA.

É HOJE NO CELEIRO BEER - NOITE DO FIESTA.

#vemproceleirobeer❤🍻✌",,photo,https://www.facebook.com/VemProCeleiroBeer/photos/a.325829867550392.1073741829.283184391814940/1299403920192977/?type=3,2018-05-30 10:08:25,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A
1775879475969766_2548023632088676,"Sempre treine sorrindo, sua energia é motivação para quem está perto de você!",,photo,https://www.facebook.com/bonyfitacademia/photos/a.2254938854730490.1073741829.1775879475969766/2548023302088709/?type=3,2018-04-20 14:29:02,68,0,0,62,5,1,0,0,0,0,0
416063535202690_1100962276712809,"Rodízio de sushi e pratos quentes, por apenas R$ 39,90 e ganhe um Temaki Mix (Salmão e Kani).
Promoção válida para a unidade de Santarém e enquanto durar o estoque;
Pedimos a gentileza de evitar o desperdício: Desperdício de Temaki, será cobrado o preço de um Temaki do cardápio;
O Temaki deverá ser consumindo no estabelecimento durante o rodízio;
O rodízio será serviço das 19 às 22:30 horas.",,photo,https://www.facebook.com/tomisushisantarem/photos/a.416889958453381.1073741829.416063535202690/1100962120046158/?type=3,2018-03-20 14:06:36,1,0,0,1,0,0,0,0,0,0,N/A
341692959247521_1665131473570323,"➡➡➡Cardápio de Segunda⬅⬅⬅

🔵 Cozidão de Carne com Legumes 
🔵 Caldo de Galinha R$ 10, / R$ 12,
🔵 Caldo de Mocotó
🔵 Caldo de Moqueca de Peixe com Camarão
🔵 Sopa Minestrone
🔵 Caldo de Camarão com Tucupi e Jambu
🔵 Creme de Frango R$ 12,
🔵 Estrognoffe de Carne R$ 13,
🔵 Farofa de Piracuí com Banana 

End: Trav: Barjonas de Miranda, n° 441.
Vemm para a Estaçãooo 😍😍😍
Horário: 18hs as 23hs. Todas as noites.
❌Não fazemos entrega❌",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1665131446903659/?type=3,2018-04-02 13:11:47,282,1,4,275,7,0,0,0,0,0,2
341692959247521_1667194256697378,"➡➡➡Cardápio de Quarta⬅⬅⬅

🔵 Cozidão de Carne com Legumes 
🔵 Caldo de Galinha R$ 10, / R$ 12,
🔵 Canja
🔵 Caldo de Camarão com Tucupi e Jambu
🔵 Creme de Frango R$ 12,
🔵 Estrognoffe de Carne R$ 13,
🔵 Farofa de Piracuí com Banana 

End: Trav: Barjonas de Miranda, n° 441.
Vemm para a Estaçãooo 😍😍😍
Horário: 18hs as 23hs. Todas as noites.
❌Não fazemos entrega❌",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1667194230030714/?type=3,2018-04-04 14:18:16,18,0,0,17,1,0,0,0,0,0,2
1394523330773321_2427638250795152,"## Reza aí/
Pra eu não encontra ninguém melhor do que você / 
## Reza aí/ 
Pra eu não te esquecer 
Pro meu coração não mudar de dona /
Reza aí.
Continua nesta sexta feira o tradicional sertão do Bar&Restaurante Mascote 
Com o lançamento do mas novo prato da casa 
 ## PICANHA À MODA DO CHEFE ##",,photo,https://www.facebook.com/restaurantemascote/photos/a.1641528079406177.1073741830.1394523330773321/2427638217461822/?type=3,2018-03-01 09:05:30,54,1,0,53,1,0,0,0,0,0,N/A
216753025121174_1479301402199657,"Sexta-feira é dia de botecar e curtir uma boa música com a Banda Circuito de Bar a partir das 22h30, músicas super animadas no melhor boteco de Santarém.
#BandaCircuitoDeBar #MúsicasNacionais #MúsicasInternacionais #NãoCobramos10% #BotecoDoSorriso #Botecar #BotecandoComOsAmigos #BotecoVIP",,photo,https://www.facebook.com/BotecodoSorriso/photos/a.301009630028846.67375.216753025121174/1479301345532996/?type=3,2018-02-16 09:16:08,234,0,2,232,1,1,0,0,0,0,2
216753025121174_1558289107634219,"Venha curtir com o Xote Turbinado uma quarta super animada, não fique de fora que o ritmo é contagiante e dançante!!! A partir das 22h30, um Autêntico forró pé de serra pra dançar agarradinho e ainda tem a promoção na torre de 3,5L sendo cerveja Antártica, Skol ou Schin por R$29,00.
Sorteio de 5 torres entre os que comentarem:
""Toda quarta no boteco é dia de Xote Turbinado."" 
#Forrozin #XoteTurbinado #BotecoDoSorriso #BotecoVIP",,photo,https://www.facebook.com/BotecodoSorriso/photos/a.301009630028846.67375.216753025121174/1558289077634222/?type=3,2018-05-02 06:34:08,230,164,4,220,8,1,0,0,1,0,N/A
